object,event,subject,lat,lon,timestamp,source
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010200,-157.74239330,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000863,-157.74174544,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010181,-157.74230768,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056695,-157.74220989,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085108,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975694,-157.74170158,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38839493,-157.74302257,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046684,-157.74183635,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407916,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960204,-157.74119402,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975432,-157.74139054,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996414,-157.74174274,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997455,-157.74154879,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010200,-157.74239330,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000863,-157.74174544,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010181,-157.74230768,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056695,-157.74220989,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085108,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975694,-157.74170158,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38839493,-157.74302257,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046684,-157.74183635,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407916,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960204,-157.74119402,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975432,-157.74139054,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996414,-157.74174274,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997455,-157.74154879,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010200,-157.74239330,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000863,-157.74174544,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010181,-157.74230768,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056695,-157.74220989,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085108,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975694,-157.74170158,"2026-08-03T22:04:16.347Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38839493,-157.74302257,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046684,-157.74183635,"2026-08-03T22:04:16.347Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407916,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960204,-157.74119402,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:16.347Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:16.347Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975432,-157.74139054,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:16.347Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996414,-157.74174274,"2026-08-03T22:04:16.347Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997368,-157.74154872,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010131,-157.74239360,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000775,-157.74174201,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010099,-157.74230805,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056702,-157.74220983,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085108,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975530,-157.74170258,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38840143,-157.74301965,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046671,-157.74183649,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407916,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960198,-157.74119396,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975805,-157.74138844,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996452,-157.74174255,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997368,-157.74154872,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010131,-157.74239360,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000775,-157.74174201,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010099,-157.74230805,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056702,-157.74220983,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085108,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975530,-157.74170258,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38840143,-157.74301965,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046671,-157.74183649,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407916,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960198,-157.74119396,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975805,-157.74138844,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996452,-157.74174255,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997368,-157.74154872,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010131,-157.74239360,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000775,-157.74174201,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010099,-157.74230805,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056702,-157.74220983,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085108,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975530,-157.74170258,"2026-08-03T22:04:18.529Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38840143,-157.74301965,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046671,-157.74183649,"2026-08-03T22:04:18.529Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407916,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960198,-157.74119396,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:18.529Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:18.529Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975805,-157.74138844,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:18.529Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996452,-157.74174255,"2026-08-03T22:04:18.529Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:20.471Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997564,-157.74154893,"2026-08-03T22:04:20.471Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010208,-157.74239326,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000861,-157.74174559,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010095,-157.74230806,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:20.471Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056730,-157.74220957,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085109,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975459,-157.74170303,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38841009,-157.74301576,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046681,-157.74183638,"2026-08-03T22:04:20.471Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407915,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960230,-157.74119423,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:20.471Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975558,-157.74138983,"2026-08-03T22:04:20.471Z","UAV 1"
"ENMORT002","None","-",21.37448557,-157.73696566,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996403,-157.74174280,"2026-08-03T22:04:20.471Z","UAV 1"
"ENMORT005","None","-",21.37463885,-157.73701809,"2026-08-03T22:04:20.471Z","UAV 1"
"FRT69001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38092028,-157.73404861,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT002","None","-",21.39124517,-157.73722922,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT001","None","-",21.39116652,-157.73700854,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38997564,-157.74154893,"2026-08-03T22:04:20.471Z","UAV 1"
"FRT69005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38107264,-157.73402662,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113007","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010208,-157.74239326,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39000861,-157.74174559,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113006","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.39010095,-157.74230806,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT004","None","-",21.39105358,-157.73697074,"2026-08-03T22:04:20.471Z","UAV 1"
"ENMORT001","None","-",21.37454920,-157.73726779,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109003","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39056730,-157.74220957,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109002","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38996035,-157.74085109,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV001","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38975459,-157.74170303,"2026-08-03T22:04:20.471Z","UAV 1"
"FRMORT003","None","-",21.39122072,-157.73728393,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM113005","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38841009,-157.74301576,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109001","Move to {-5499516.453323, -2249726.423604, 2310685.859186}","-",21.39046681,-157.74183638,"2026-08-03T22:04:20.471Z","UAV 1"
"FRT69010","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38085576,-157.73407915,"2026-08-03T22:04:20.471Z","UAV 1"
"FRM109004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38993625,-157.74077074,"2026-08-03T22:04:20.471Z","UAV 1"
"FRLAV004","Move to {-5499315.048189, -2250231.003964, 2310734.853397}","-",21.38960230,-157.74119423,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 1","None","-",21.36711185,-157.73186078,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 2","None","-",21.36735621,-157.73177135,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 3","None","-",21.36720689,-157.73183752,"2026-08-03T22:04:20.471Z","UAV 1"
"M107 7","None","-",21.36726898,-157.73197872,"2026-08-03T22:04:20.471Z","UAV 1"
"ENMORT003","None","-",21.37448817,-157.73726715,"2026-08-03T22:04:20.471Z","UAV 1"
